"Date","Name","dividends","GewinnProz","bestPerformance","worstPerformance","kgv","kuv","kbv","EKQuote","FKQuote"
"2018-08-28","Texas Instruments","0","-6.720567033226405","42.421983842942446","-4.06205858755575","31.255433967391305","7.782137821380244","10.943862702188392","58.59","41.41"
"2018-10-01","Texas Instruments","0.77","-8.696862979336608","20.178466922956684","-10.134290684246317","29.277173369565215","7.289580378890393","10.251189153187442","58.59","41.41"
"2018-12-28","Texas Instruments","0","9.455284286436093","6.845096577046794","-21.753274849889692","25.491847282608692","6.347090527740189","8.925784776403425","58.59","41.41"
"2019-07-15","Texas Instruments","0.77","0.6508695143814925","36.49201811530689","0","20.98774010507881","7.5181929736511925","12.588234873949581","52.48","47.52"
"2019-10-01","Texas Instruments","0.9","-7.504467921439245","46.457849209868485","-1.2517316752285845","22.52013940455342","8.067126474278545","13.507352521008405","52.48","47.52"
"2020-03-31","Texas Instruments","0","16.151305914139883","6.87700534759359","-25.564245810055862","18.74859287054409","6.613500992720054","10.452928870292887","49.43","50.57"
"2020-05-01","Texas Instruments","0.9","8.249022042193257","17.336897326203204","-18.279330353817503","20.583489493433394","7.260754401058901","11.47594131799163","49.43","50.57"
"2020-08-28","Texas Instruments","0","-1.0802167022016647","53.4652459893048","0","26.921201688555346","9.496360357379219","15.009414748953974","49.43","50.57"
"2020-12-28","Texas Instruments","0","4.805843160922507","72.69518823529411","-3.1257452716595635","30.29455928705441","10.686300529450696","16.890167468619246","49.43","50.57"
"2017-05-01","QUALCOMM","0.57","10.429106732429357","6.159627405045454","-23.52689248263048","13.9583328125","3.4096690839694657","2.4895493729679514","60.69","39.33"
"2017-08-28","QUALCOMM","0.57","0.9843640033900023","0","-26.080747671893146","13.492187760416668","3.2958015903307887","2.406409707385044","60.69","39.33"
"2018-05-01","QUALCOMM","0.62","16.548604879968508","2.377117292045061","-26.25163684506534","30.4311377245509","3.3970588235294117","2.436241610738255","46.95","53.05"
"2018-08-28","QUALCOMM","0.62","4.112926398866815","40.57212007598952","0","41.78443053892216","4.664438435828877","3.3451581495685527","46.95","53.05"
"2018-10-01","QUALCOMM","0","-12.245178023283136","45.92964422110553","-3.316018288241751","43.47305269461078","4.852941042780748","3.48034506232023","46.95","53.05"
"2018-12-28","QUALCOMM","0","-10.860767279338715","14.190956783919596","-24.34411502698708","34.017964670658685","3.797459959893048","2.7233941035474594","46.95","53.05"
"2019-07-15","QUALCOMM","0","-5.660872331963417","52.69230151043316","-15.522455868266816","-22.719879518072293","4.853925353925355","99.25000000000001","2.84","97.16"
"2019-10-01","QUALCOMM","0","10.745992967457358","52.773275191365364","-15.477656899119097","-22.731928012048193","4.8564994208494205","99.30263289473683","2.84","97.16"
"2020-03-31","QUALCOMM","0","16.289720139254403","21.019677244376478","-29.46512440975396","18.68784585635359","3.399497587939699","15.769231235431235","14.9","85.1"
"2020-05-01","QUALCOMM","0","5.407197321618147","24.183219504186514","-21.134401162156134","20.8950273480663","3.801004974874372","17.6317013986014","14.9","85.1"
"2020-08-28","QUALCOMM","0.65","0.778345197419929","94.056800197012","0","32.65193287292818","5.939698341708543","27.55244685314685","14.9","85.1"
"2020-12-28","QUALCOMM","0","5.286312261868414","142.55459694631423","-6.964734125351379","40.812156077348064","7.424120854271357","34.4382296037296","14.9","85.1"
"2017-05-01","Intel","0.273","0.22858165165018923","22.544725701813206","-4.698155102265355","16.655963761467888","2.981116666666667","2.5935715","58.44","41.56"
"2017-08-28","Intel","0","9.177488647764003","3.556494427868917","-9.055108086882314","15.894496330275228","2.8448277504105093","2.475000142857143","58.44","41.56"
"2018-05-01","Intel","0.3","7.594224354238727","59.38435025057829","-0.5222887423561029","26.142157843137255","4.108628813559322","3.620502511880516","56","44"
